Date,Close,Volume,Open,High,Low
2019-06-07,47.5375,122737560,46.6275,47.98,46.4425
2019-06-10,48.145,104883400,47.9525,48.8425,47.905
2019-06-11,48.7025,107731520,48.715,49.0,48.4
2019-06-12,48.5475,73012760,48.4875,48.9925,48.3462
2019-06-13,48.5375,86698520,48.675,49.1975,48.4
2019-06-14,48.185,75045880,47.8862,48.3966,47.575
2019-06-17,48.4725,58676560,48.225,48.74,48.0425
2019-06-18,49.6125,106204000,49.0125,50.0725,48.8025
2019-06-19,49.4675,84496960,49.92,49.97,49.3275
2019-06-20,49.865,86055960,50.0925,50.1525,49.5075
2019-06-21,49.695,191202360,49.7,50.2125,49.5375
2019-06-24,49.645,72881680,49.635,50.04,49.5425
2019-06-25,48.8925,84281320,49.6075,49.815,48.8225
2019-06-26,49.95,104270040,49.4425,50.2475,49.3375
2019-06-27,49.935,83598880,50.0725,50.3925,49.8925
2019-06-28,49.48,124442560,49.67,49.8738,49.2625
2019-07-01,50.3875,109266960,50.7925,51.1225,50.1625
2019-07-02,50.6825,67740880,50.3525,50.7831,50.34
2019-07-03,51.1025,45448200,50.82,51.11,50.6725
2019-07-05,51.0575,69062080,50.8375,51.27,50.725
2019-07-08,50.005,101354520,50.2025,50.35,49.6025
2019-07-09,50.31,82312080,49.8,50.3775,49.7025
2019-07-10,50.8075,71588560,50.4625,50.9325,50.39
2019-07-11,50.4375,80767360,50.8275,51.0975,50.4275
2019-07-12,50.825,70380840,50.6125,51.0,50.55
2019-07-15,51.3025,67789680,51.0225,51.4675,51.0
2019-07-16,51.125,67467280,51.1475,51.5275,50.875
2019-07-17,50.8375,56429800,51.0125,51.2729,50.8175
2019-07-18,51.415,74328640,51.0,51.47,50.925
2019-07-19,50.6475,83717240,51.4475,51.625,50.59
2019-07-22,51.805,89111720,50.9125,51.8075,50.9025
2019-07-23,52.21,73420840,52.115,52.2275,51.8225
2019-07-24,52.1675,59966280,51.9175,52.2875,51.7925
2019-07-25,51.755,55638240,52.2225,52.31,51.6825
2019-07-26,51.935,70475480,51.87,52.4325,51.785
2019-07-29,52.42,86693560,52.115,52.66,52.11
2019-07-30,52.195,135742880,52.19,52.54,51.8275
2019-07-31,53.26,277125440,54.105,55.3425,52.825
2019-08-01,52.1075,216071680,53.475,54.5075,51.6859
2019-08-02,51.005,163448480,51.3825,51.6075,50.4075
2019-08-05,48.335,209571880,49.4975,49.6623,48.145
2019-08-06,49.25,143299160,49.0775,49.5168,48.51
2019-08-07,49.76,133457600,48.8525,49.89,48.455
2019-08-08,50.8575,108038080,50.05,50.8825,49.8475
2019-08-09,50.2475,98479000,50.325,50.69,49.8225
2019-08-12,50.12,89927560,49.905,50.5129,49.7875
2019-08-13,52.2425,190159160,50.255,53.035,50.2075
2019-08-14,50.6875,146189760,50.79,51.61,50.6467
2019-08-15,50.435,111533440,50.865,51.285,49.9175
2019-08-16,51.625,115254480,51.07,51.79,50.96
2019-08-19,52.5875,97727680,52.655,53.1827,52.5063
2019-08-20,52.59,107678120,52.72,53.3375,52.58
2019-08-21,53.16,86259000,53.2475,53.4125,52.9008
2019-08-22,53.115,89071280,53.2975,53.6088,52.6875
2019-08-23,50.66,187531360,52.3575,53.0127,50.25
2019-08-26,51.6225,104264520,51.465,51.7975,51.2643
2019-08-27,51.04,103589360,51.965,52.1375,50.8825
2019-08-28,51.3825,63830520,51.025,51.43,50.83
2019-08-29,52.2525,84030600,52.125,52.33,51.6638
2019-08-30,52.185,84650240,52.54,52.6125,51.8
2019-09-03,51.425,80238280,51.6075,51.745,51.055
2019-09-04,52.2975,76867280,52.0975,52.37,51.83
2019-09-05,53.32,95787520,53.0,53.4925,52.8775
2019-09-06,53.315,77449160,53.5125,53.605,53.1275
2019-09-09,53.5425,109237600,53.71,54.11,52.7675
2019-09-10,54.175,127111720,53.465,54.195,52.9275
2019-09-11,55.8975,177158600,54.5175,55.9275,54.4325
2019-09-12,55.7713,128906680,56.2,56.605,55.715
2019-09-13,54.6875,159053200,55.0,55.1975,54.255
2019-09-16,54.975,84632560,54.4325,55.0325,54.39
2019-09-17,55.175,73545880,54.99,55.205,54.78
2019-09-18,55.6925,102572360,55.265,55.7125,54.86
2019-09-19,55.24,88751520,55.5025,55.94,55.0925
2019-09-20,54.4325,231908360,55.345,55.64,54.3683
2019-09-23,54.68,77678600,54.7375,54.96,54.4125
2019-09-24,54.42,125737480,55.2575,55.6225,54.2975
2019-09-25,55.2575,89924040,54.6375,55.375,54.285
2019-09-26,54.9725,76353240,55.0,55.235,54.7075
2019-09-27,54.705,101445160,55.135,55.24,54.3203
2019-09-30,55.9925,105274320,55.225,56.145,55.1975
2019-10-01,56.1475,144748640,56.2675,57.055,56.05
2019-10-02,54.74,143069040,55.765,55.895,54.4825
2019-10-03,55.205,121410760,54.6075,55.24,53.783
2019-10-04,56.7525,139022200,56.41,56.8725,55.9725
2019-10-07,56.765,123557080,56.5675,57.4825,56.46
2019-10-08,56.1,117130800,56.455,57.015,56.0825
2019-10-09,56.7575,76117680,56.7575,56.9475,56.41
2019-10-10,57.5225,115851920,56.9825,57.61,56.825
2019-10-11,59.0525,167960840,58.2375,59.41,58.0769
2019-10-14,58.9675,97653920,58.725,59.5335,58.6675
2019-10-15,58.83,92161920,59.0975,59.4125,58.72
2019-10-16,58.5925,77146760,58.3425,58.81,58.3
2019-10-17,58.82,69091600,58.7725,59.0375,58.38
2019-10-18,59.1025,97508680,58.6475,59.395,58.5725
2019-10-21,60.1275,89469920,59.38,60.2475,59.33
2019-10-22,59.99,90736000,60.29,60.55,59.9055
2019-10-23,60.795,79730200,60.525,60.81,60.305
2019-10-24,60.895,71665040,61.1275,61.2,60.4513
2019-10-25,61.645,73477200,60.79,61.6825,60.72
2019-10-28,62.2625,96572960,61.855,62.3125,61.68
2019-10-29,60.8225,142839480,62.2425,62.4375,60.6425
2019-10-30,60.815,124522080,61.19,61.325,60.3025
2019-10-31,62.19,139162080,61.81,62.2925,59.315
2019-11-01,63.955,151125320,62.385,63.9825,62.29
2019-11-04,64.375,103271800,64.3325,64.4613,63.845
2019-11-05,64.2825,79897720,64.2625,64.5475,64.08
2019-11-06,64.31,75864480,64.1925,64.3725,63.8413
2019-11-07,64.8575,94940320,64.685,65.0875,64.5275
2019-11-08,65.035,70082000,64.6725,65.11,64.2125
2019-11-11,65.55,82029840,64.575,65.6175,64.57
2019-11-12,65.49,87388920,65.3875,65.6975,65.23
2019-11-13,66.1175,103270360,65.2825,66.195,65.2675
2019-11-14,65.66,89582240,65.9375,66.22,65.525
2019-11-15,66.44,100374680,65.92,66.445,65.7525
2019-11-18,66.775,86803600,66.45,66.8575,66.0575
2019-11-19,66.5725,76278400,66.975,67.0,66.3482
2019-11-20,65.7975,106439680,66.385,66.5208,65.1
2019-11-21,65.5025,121395120,65.9225,66.0012,65.295
2019-11-22,65.445,65325040,65.6475,65.795,65.21
2019-11-25,66.5925,84118080,65.6775,66.61,65.63
2019-11-26,66.0725,105339520,66.735,66.79,65.625
2019-11-27,66.96,65544480,66.395,66.995,66.3275
2019-11-29,66.8125,46617440,66.65,67.0,66.475
2019-12-02,66.04,94774200,66.8175,67.0625,65.8625
2019-12-03,64.8625,117509080,64.5775,64.8825,64.0725
2019-12-04,65.435,67241560,65.2675,65.8275,65.17
2019-12-05,66.395,74645360,65.9475,66.4725,65.6825
2019-12-06,67.6775,106189960,66.87,67.75,66.825
2019-12-09,66.73,128730600,67.5,67.7,66.2275
2019-12-10,67.12,90529520,67.15,67.5175,66.465
2019-12-11,67.6925,78893560,67.2025,67.775,67.125
2019-12-12,67.865,137748160,66.945,68.14,66.8303
2019-12-13,68.7875,133731240,67.865,68.825,67.7325
2019-12-16,69.965,128324440,69.25,70.1975,69.245
2019-12-17,70.1025,114303200,69.8925,70.4425,69.7
2019-12-18,69.935,116098760,69.95,70.475,69.78
2019-12-19,70.005,98507800,69.875,70.295,69.7375
2019-12-20,69.86,276130960,70.5575,70.6625,69.64
2019-12-23,71.0,98711520,70.1325,71.0625,70.0934
2019-12-24,71.0675,48478840,71.1725,71.2225,70.7299
2019-12-26,72.4775,93336000,71.205,72.495,71.175
2019-12-27,72.45,146371760,72.78,73.4925,72.03
2019-12-30,72.88,144238440,72.365,73.1725,71.305
2019-12-31,73.4125,100990520,72.4825,73.42,72.38
2020-01-02,75.0875,135647440,74.06,75.15,73.7975
2020-01-03,74.3575,146535520,74.2875,75.145,74.125
2020-01-06,74.95,118578560,73.4475,74.99,73.1875
2020-01-07,74.5975,111510640,74.96,75.225,74.37
2020-01-08,75.7975,132363800,74.29,76.11,74.289
2020-01-09,77.4075,170486160,76.8088,77.6075,76.55
2020-01-10,77.5825,140869080,77.65,78.1675,77.0625
2020-01-13,79.24,122086880,77.91,79.2675,77.7875
2020-01-14,78.17,162613840,79.175,79.3925,78.0425
2020-01-15,77.835,121923520,77.9625,78.875,77.3875
2020-01-16,78.81,108829000,78.3975,78.925,78.0225
2020-01-17,79.6825,137816480,79.0675,79.685,78.75
2020-01-21,79.1425,110843240,79.2975,79.755,79.0
2020-01-22,79.425,101832480,79.645,79.9975,79.3275
2020-01-23,79.8075,104471960,79.48,79.89,78.9125
2020-01-24,79.5775,146537520,80.0625,80.8325,79.3797
2020-01-27,77.2375,161940040,77.515,77.9425,76.22
2020-01-28,79.4225,162233960,78.15,79.6,78.0475
2020-01-29,81.085,216599720,81.1125,81.9625,80.345
2020-01-30,80.9675,126743240,80.136,81.0225,79.6875
2020-01-31,77.3775,199588400,80.2325,80.67,77.0725
2020-02-03,77.165,173985600,76.075,78.3725,75.555
2020-02-04,79.7125,136616520,78.8275,79.91,78.4086
2020-02-05,80.3625,118826880,80.88,81.19,79.7375
2020-02-06,81.3025,105425560,80.6425,81.305,80.0662
2020-02-07,80.0075,117684040,80.5925,80.85,79.5
2020-02-10,80.3875,109348880,78.545,80.3875,78.4625
2020-02-11,79.9025,94323120,80.9,80.975,79.6775
2020-02-12,81.8,113730280,80.3675,81.805,80.3675
2020-02-13,81.2175,94747560,81.0475,81.555,80.8375
2020-02-14,81.2375,80113800,81.185,81.495,80.7125
2020-02-18,79.75,152762200,78.84,79.9375,78.6525
2020-02-19,80.905,93983960,80.0,81.1425,80.0
2020-02-20,80.075,100565960,80.6575,81.1625,79.5525
2020-02-21,78.2625,129705680,79.655,80.1125,77.625
2020-02-24,74.545,222195320,74.315,76.045,72.3075
2020-02-25,72.02,230673440,75.2375,75.6325,71.5325
2020-02-26,73.1625,198713720,71.6325,74.47,71.625
2020-02-27,68.38,320605520,70.275,71.5,68.24
2020-02-28,68.34,426884800,64.315,69.6025,64.0925
2020-03-02,74.7025,341397360,70.57,75.36,69.43
2020-03-03,72.33,319475400,75.9175,76.0,71.45
2020-03-04,75.685,219178280,74.11,75.85,73.2825
2020-03-05,73.23,187572880,73.88,74.8875,72.8525
2020-03-06,72.2575,226177000,70.5,72.705,70.3075
2020-03-09,66.5425,286744840,65.9375,69.5225,65.75
2020-03-10,71.335,285290080,69.285,71.61,67.3425
2020-03-11,68.8575,256379880,69.3475,70.305,67.965
2020-03-12,62.0575,418474000,63.985,67.5,62.0
2020-03-13,69.4925,370732120,66.2225,69.98,63.2375
2020-03-16,60.5525,322423480,60.4875,64.77,60.0
2020-03-17,63.215,324055880,61.8775,64.4025,59.6
2020-03-18,61.6675,300233640,59.9425,62.5,59.28
2020-03-19,61.195,271857040,61.8462,63.21,60.6525
2020-03-20,57.31,401693200,61.795,62.9575,57.0
2020-03-23,56.0925,336752840,57.02,57.1249,53.1525
2020-03-24,61.72,287531080,59.09,61.9225,58.575
2020-03-25,61.38,303602040,62.6875,64.5625,61.075
2020-03-26,64.61,252560680,61.63,64.67,61.59
2020-03-27,61.935,204216600,63.1875,63.9675,61.7625
2020-03-30,63.7025,167976440,62.685,63.88,62.35
2020-03-31,63.5725,197002000,63.9,65.6225,63.0
2020-04-01,60.2275,176218560,61.625,62.18,59.7825
2020-04-02,61.2325,165933960,60.085,61.2875,59.225
2020-04-03,60.3525,129880080,60.7,61.425,59.7435
2020-04-06,65.6175,201820280,62.725,65.7775,62.345
2020-04-07,64.8575,202887320,67.7,67.925,64.75
2020-04-08,66.5175,168895280,65.685,66.8425,65.3075
2020-04-09,66.9975,162116480,67.175,67.5175,66.175
2020-04-13,68.3125,131022920,67.0775,68.425,66.4575
2020-04-14,71.7625,194994680,70.0,72.0625,69.5125
2020-04-15,71.1075,131154560,70.6,71.5825,70.1575
2020-04-16,71.6725,157125160,71.845,72.0494,70.5875
2020-04-17,70.7,215249920,71.1725,71.7362,69.215
2020-04-20,69.2325,130015000,69.4875,70.42,69.2125
2020-04-21,67.0925,180991560,69.07,69.3125,66.3575
2020-04-22,69.025,117057360,68.4025,69.475,68.05
2020-04-23,68.7575,124814320,68.9675,70.4375,68.7175
2020-04-24,70.7425,126508720,69.3,70.7525,69.25
2020-04-27,70.7925,117087560,70.45,71.135,69.9875
2020-04-28,69.645,112004760,71.27,71.4575,69.55
2020-04-29,71.9325,137280800,71.1825,72.4175,70.9725
2020-04-30,73.45,183063880,72.49,73.6325,72.0875
2020-05-01,72.2675,240616720,71.5625,74.75,71.4625
2020-05-04,73.29,133567960,72.2925,73.4225,71.5793
2020-05-05,74.39,147751200,73.765,75.25,73.615
2020-05-06,75.1575,142333760,75.115,75.81,74.7175
2020-05-07,75.935,115215040,75.805,76.2925,75.4925
2020-05-08,77.5325,134047960,76.41,77.5875,76.0725
2020-05-11,78.7525,145946240,77.025,79.2625,76.81
2020-05-12,77.8525,162301040,79.4575,79.922,77.7275
2020-05-13,76.9125,200622560,78.0375,78.9875,75.8025
2020-05-14,77.385,158929080,76.1275,77.4475,75.3825
2020-05-15,76.9275,166348360,75.0875,76.975,75.0525
2020-05-18,78.74,135372520,78.2925,79.125,77.581
2020-05-19,78.285,101729560,78.7575,79.63,78.2525
2020-05-20,79.8075,111504880,79.17,79.88,79.05
2020-05-21,79.2125,102688840,79.665,80.2225,78.9675
2020-05-22,79.7225,81803000,78.9425,79.8075,78.8375
2020-05-26,79.1825,125521800,80.875,81.06,79.125
2020-05-27,79.5275,112945080,79.035,79.6775,78.2725
2020-05-28,79.5625,133796400,79.1925,80.86,78.9075
2020-05-29,79.485,153598120,79.8125,80.2875,79.1175
2020-06-01,80.4625,81018600,79.4375,80.5875,79.3025
2020-06-02,80.835,87642800,80.1863,80.86,79.7325
2020-06-03,81.28,104491200,81.165,81.55,80.575
2020-06-04,80.58,87560360,81.0975,81.405,80.195
2020-06-05,82.875,137250200,80.8375,82.9375,80.8075
2020-06-08,83.365,95654520,82.5625,83.4,81.83
2020-06-09,85.9975,147712360,83.035,86.4025,83.0025
2020-06-10,88.21,166651760,86.975,88.6925,86.5225
2020-06-11,83.975,201662440,87.3275,87.765,83.87
2020-06-12,84.7,200146040,86.18,86.95,83.5558
2020-06-15,85.7475,138808920,83.3125,86.42,83.145
2020-06-16,88.02,165428720,87.865,88.3,86.18
2020-06-17,87.8975,114406520,88.7875,88.85,87.7725
2020-06-18,87.9325,96820400,87.8525,88.3625,87.305
2020-06-19,87.43,264475800,88.6587,89.14,86.2875
2020-06-22,89.7175,135445280,87.835,89.865,87.7875
2020-06-23,91.6325,212155480,91.0,93.095,90.5675
2020-06-24,90.015,192623400,91.25,92.1975,89.63
2020-06-25,91.21,137522520,90.175,91.25,89.3925
2020-06-26,88.4075,205256840,91.1025,91.33,88.255
2020-06-29,90.445,130646080,88.3125,90.5434,87.82
2020-06-30,91.2,140223280,90.02,91.495,90.0
2020-07-01,91.0275,110737240,91.28,91.84,90.9775
2020-07-02,91.0275,114041480,91.9625,92.6175,90.91
2020-07-06,93.4625,118655640,92.5,93.945,92.4675
2020-07-07,93.1725,112424440,93.8525,94.655,93.0575
2020-07-08,95.3425,117091880,94.18,95.375,94.09
2020-07-09,95.6825,125642600,96.2625,96.3175,94.6725
2020-07-10,95.92,90257320,95.335,95.98,94.7052
2020-07-13,95.4775,191649160,97.265,99.955,95.2575
2020-07-14,97.0575,170989360,94.84,97.255,93.8775
2020-07-15,97.725,153197920,98.99,99.2475,96.49
2020-07-16,96.5225,110577680,96.5625,97.405,95.905
2020-07-17,96.3275,92186920,96.9875,97.1475,95.84
2020-07-20,98.3575,90317920,96.4163,98.5,96.0625
2020-07-21,97.0,103645840,99.1725,99.25,96.7425
2020-07-22,97.2725,89001640,96.6925,97.975,96.6025
2020-07-23,92.845,197004440,96.9985,97.0775,92.0097
2020-07-24,92.615,185438880,90.9875,92.97,89.145
2020-07-27,94.81,121214200,93.71,94.905,93.48
2020-07-28,93.2525,103625520,94.3675,94.5497,93.2475
2020-07-29,95.04,90329240,93.75,95.23,93.7125
2020-07-30,96.19,158130040,94.1875,96.2975,93.7675
2020-07-31,106.26,374295480,102.8838,106.415,100.825
2020-08-03,108.9375,308151400,108.2,111.6364,107.8925
2020-08-04,109.665,172792360,109.1325,110.79,108.3875
2020-08-05,110.0625,121991960,109.3775,110.3925,108.8975
2020-08-06,113.9025,202428920,110.405,114.4125,109.7975
2020-08-07,111.1125,198045600,113.205,113.675,110.2925
2020-08-10,112.7275,212403440,112.6,113.775,110.0
2020-08-11,109.375,187902360,111.9688,112.4825,109.1067
2020-08-12,113.01,165944840,110.4975,113.275,110.2975
2020-08-13,115.01,210082080,114.43,116.0425,113.9275
2020-08-14,114.9075,165565200,114.8288,115.0,113.045
2020-08-17,114.6075,119561440,116.0625,116.0875,113.9625
2020-08-18,115.5625,105633560,114.3525,116.0,114.0075
2020-08-19,115.7075,145538000,115.9833,117.1625,115.61
2020-08-20,118.275,126907200,115.75,118.392,115.7334
2020-08-21,124.37,338054640,119.2625,124.868,119.25
2020-08-24,125.8575,345937760,128.6975,128.785,123.9363
2020-08-25,124.825,211495800,124.6975,125.1793,123.0525
2020-08-26,126.5225,163022280,126.1793,126.9925,125.0825
2020-08-27,125.01,155552400,127.1425,127.485,123.8325
2020-08-28,124.8075,187629920,126.0125,126.4425,124.5775
2020-08-31,129.04,225702700,127.58,131.0,126.0
2020-09-01,134.18,152470100,132.76,134.8,130.53
2020-09-02,131.4,200119000,137.59,137.98,127.0
2020-09-03,120.88,257599600,126.91,128.84,120.5
2020-09-04,120.96,332607200,120.07,123.7,110.89
2020-09-08,112.82,231366600,113.95,118.99,112.68
2020-09-09,117.32,176940500,117.26,119.14,115.26
2020-09-10,113.49,182274400,120.36,120.5,112.5
2020-09-11,112.0,180860300,114.57,115.23,110.0
2020-09-14,115.355,140150100,114.72,115.93,112.8
2020-09-15,115.54,184642000,118.33,118.829,113.61
2020-09-16,112.13,155026700,115.23,116.0,112.04
2020-09-17,110.34,178011000,109.72,112.2,108.71
2020-09-18,106.84,287104900,110.4,110.88,106.09
2020-09-21,110.08,195713800,104.54,110.19,103.1
2020-09-22,111.81,183055400,112.68,112.86,109.16
2020-09-23,107.12,150718700,111.62,112.11,106.77
2020-09-24,108.22,167743300,105.17,110.25,105.0
2020-09-25,112.28,149981400,108.43,112.44,107.67
2020-09-28,114.96,137672400,115.01,115.32,112.78
2020-09-29,114.09,100060500,114.55,115.31,113.57
2020-09-30,115.81,142675200,113.79,117.26,113.62
2020-10-01,116.79,116120400,117.64,117.72,115.83
2020-10-02,113.02,144712000,112.89,115.37,112.22
2020-10-05,116.5,106243800,113.91,116.65,113.55
2020-10-06,113.16,161498200,115.7,116.12,112.25
2020-10-07,115.08,96848990,114.62,115.55,114.13
2020-10-08,114.97,83477150,116.25,116.4,114.5901
2020-10-09,116.97,100506900,115.28,117.0,114.92
2020-10-12,124.4,240226800,120.06,125.18,119.2845
2020-10-13,121.1,262330500,125.27,125.39,119.65
2020-10-14,121.19,151062300,121.0,123.03,119.62
2020-10-15,120.71,112559200,118.72,121.2,118.15
2020-10-16,119.02,115393800,121.28,121.548,118.81
2020-10-19,115.98,120639300,119.96,120.419,115.66
2020-10-20,117.51,124423700,116.2,118.98,115.63
2020-10-21,116.87,89945980,116.67,118.705,116.45
2020-10-22,115.75,101988000,117.45,118.04,114.59
2020-10-23,115.04,82572650,116.39,116.55,114.28
2020-10-26,115.05,111850700,114.01,116.55,112.88
2020-10-27,116.6,92276770,115.49,117.28,114.5399
2020-10-28,111.2,143937800,115.05,115.43,111.1
2020-10-29,115.32,146129200,112.37,116.93,112.2
2020-10-30,108.86,190573500,111.06,111.99,107.72
2020-11-02,108.77,122866900,109.11,110.68,107.32
2020-11-03,110.44,107624400,109.66,111.49,108.73
2020-11-04,114.95,138235500,114.14,115.59,112.35
2020-11-05,119.03,126387100,117.95,119.62,116.8686
2020-11-06,118.69,114457900,118.32,119.2,116.13
2020-11-09,116.32,154515300,120.5,121.99,116.05
2020-11-10,115.97,138023400,115.55,117.59,114.13
2020-11-11,119.49,112295000,117.19,119.63,116.44
2020-11-12,119.21,103350700,119.62,120.53,118.57
2020-11-13,119.26,81688590,119.44,119.6717,117.87
2020-11-16,120.3,91183020,118.92,120.99,118.146
2020-11-17,119.39,74270970,119.55,120.6741,118.96
2020-11-18,118.03,76322110,118.61,119.82,118.0
2020-11-19,118.64,74112970,117.59,119.06,116.81
2020-11-20,117.34,73604290,118.64,118.77,117.29
2020-11-23,113.85,127959300,117.18,117.6202,113.75
2020-11-24,115.17,113874200,113.91,115.85,112.59
2020-11-25,116.03,76499230,115.55,116.75,115.17
2020-11-27,116.59,46691330,116.57,117.49,116.22
2020-11-30,119.05,169410200,116.97,120.97,116.81
2020-12-01,122.72,128166800,121.01,123.4693,120.01
2020-12-02,123.08,89004200,122.02,123.37,120.89
2020-12-03,122.94,78967630,123.52,123.78,122.21
2020-12-04,122.25,78260420,122.6,122.8608,121.52
2020-12-07,123.75,86711990,122.31,124.57,122.25
2020-12-08,124.38,82225510,124.37,124.98,123.09
2020-12-09,121.78,115089200,124.53,125.95,121.0
2020-12-10,123.24,81312170,120.5,123.87,120.15
2020-12-11,122.41,86939790,122.43,122.76,120.55
2020-12-14,121.78,79075990,122.6,123.35,121.54
2020-12-15,127.88,157572300,124.34,127.9,124.13
2020-12-16,127.81,98208590,127.41,128.37,126.56
2020-12-17,128.7,94359810,128.9,129.58,128.045
2020-12-18,126.655,192541500,128.96,129.1,126.12
2020-12-21,128.23,121251600,125.02,128.31,123.449
2020-12-22,131.88,169351800,131.61,134.405,129.65
2020-12-23,130.96,88223690,132.16,132.43,130.78
2020-12-24,131.97,54930060,131.32,133.46,131.1
2020-12-28,136.69,124486200,133.99,137.34,133.51
2020-12-29,134.87,121047300,138.05,138.789,134.3409
2020-12-30,133.72,96452120,135.58,135.99,133.4
2020-12-31,132.69,99116590,134.08,134.74,131.72
2021-01-04,129.41,143301900,133.52,133.6116,126.76
2021-01-05,131.01,97664900,128.89,131.74,128.43
2021-01-06,126.6,155088000,127.72,131.0499,126.382
2021-01-07,130.92,109578200,128.36,131.63,127.86
2021-01-08,132.05,105158200,132.43,132.63,130.23
2021-01-11,128.98,100620900,129.19,130.17,128.5
2021-01-12,128.8,91951150,128.5,129.69,126.86
2021-01-13,130.89,88636830,128.76,131.45,128.49
2021-01-14,128.91,90221760,130.8,131.0,128.76
2021-01-15,127.14,111598500,128.78,130.2242,127.0
2021-01-19,127.83,90757330,127.78,128.71,126.938
2021-01-20,132.03,104319500,128.66,132.49,128.55
2021-01-21,136.87,120529500,133.8,139.67,133.59
2021-01-22,139.07,114459400,136.28,139.85,135.02
2021-01-25,142.92,157611700,143.07,145.09,136.54
2021-01-26,143.16,98390560,143.6,144.3,141.37
2021-01-27,142.06,140843800,143.43,144.3,140.41
2021-01-28,137.09,142621100,139.52,141.99,136.7
2021-01-29,131.96,177523800,135.83,136.74,130.21
2021-02-01,134.14,106239800,133.75,135.38,130.93
2021-02-02,134.99,83305370,135.73,136.31,134.61
2021-02-03,133.94,89880940,135.76,135.77,133.61
2021-02-04,137.39,84183060,136.3,137.4,134.59
2021-02-05,136.76,75693830,137.35,137.42,135.86
2021-02-08,136.91,71297210,136.03,136.96,134.92
2021-02-09,136.01,76774210,136.62,137.877,135.85
2021-02-10,135.39,73046560,136.48,136.99,134.4
2021-02-11,135.13,64280030,135.9,136.39,133.77
2021-02-12,135.37,60145130,134.35,135.53,133.6921
2021-02-16,133.19,80576320,135.49,136.01,132.79
2021-02-17,130.84,98085250,131.25,132.22,129.47
2021-02-18,129.71,96856750,129.2,129.995,127.41
2021-02-19,129.87,87668830,130.24,130.71,128.8
2021-02-22,126.0,103916400,128.01,129.72,125.6
2021-02-23,125.86,158273000,123.76,126.71,118.39
2021-02-24,125.35,111039900,124.94,125.56,122.23
2021-02-25,120.99,148199500,124.68,126.4585,120.54
2021-02-26,121.26,164560400,122.59,124.85,121.2
2021-03-01,127.79,116307900,123.75,127.93,122.79
2021-03-02,125.12,102260900,128.41,128.72,125.01
2021-03-03,122.06,112966300,124.81,125.71,121.84
2021-03-04,120.13,178155000,121.75,123.6,118.62
2021-03-05,121.42,153766600,120.98,121.935,117.57
2021-03-08,116.36,154376600,120.93,121.0,116.21
2021-03-09,121.085,129525800,119.03,122.06,118.79
2021-03-10,119.98,111943300,121.69,122.17,119.45
2021-03-11,121.96,103026500,122.54,123.21,121.26
2021-03-12,121.03,88105050,120.4,121.17,119.16
2021-03-15,123.99,92590560,121.41,124.0,120.42
2021-03-16,125.57,115227900,125.7,127.22,124.715
2021-03-17,124.76,111932600,124.05,125.8599,122.336
2021-03-18,120.53,121469800,122.88,123.18,120.32
2021-03-19,119.99,185549500,119.9,121.43,119.675
2021-03-22,123.39,111912300,120.33,123.87,120.26
2021-03-23,122.54,95467140,123.33,124.24,122.14
2021-03-24,120.09,88530490,122.82,122.9,120.065
2021-03-25,120.59,98844680,119.54,121.66,119.0
2021-03-26,121.21,94071230,120.35,121.48,118.92
2021-03-29,121.39,80819200,121.65,122.58,120.7299
2021-03-30,119.9,85671920,120.11,120.4031,118.86
2021-03-31,122.15,118323800,121.65,123.52,121.15
2021-04-01,123.0,75089130,123.66,124.18,122.49
2021-04-05,125.9,88651180,123.87,126.1601,123.07
2021-04-06,126.21,80171250,126.5,127.13,125.65
2021-04-07,127.9,83466720,125.83,127.92,125.14
2021-04-08,130.36,88844590,128.95,130.39,128.52
2021-04-09,132.995,106686700,129.8,133.04,129.47
2021-04-12,131.24,91419980,132.52,132.85,130.63
2021-04-13,134.43,91266550,132.44,134.66,131.93
2021-04-14,132.03,87222780,134.94,135.0,131.655
2021-04-15,134.5,89347100,133.82,135.0,133.64
2021-04-16,134.16,84922390,134.3,134.67,133.28
2021-04-19,134.84,94264220,133.51,135.47,133.34
2021-04-20,133.11,94812350,135.02,135.53,131.81
2021-04-21,133.5,68847140,132.36,133.75,131.3001
2021-04-22,131.94,84566460,133.04,134.15,131.41
2021-04-23,134.32,78756780,132.16,135.12,132.16
2021-04-26,134.72,66905070,134.83,135.06,133.56
2021-04-27,134.39,66015800,135.01,135.41,134.11
2021-04-28,133.58,107760100,134.31,135.02,133.08
2021-04-29,133.48,151101000,136.47,137.07,132.45
2021-04-30,131.46,109839500,131.78,133.56,131.065
2021-05-03,132.54,75135100,132.04,134.07,131.83
2021-05-04,127.85,137564700,131.19,131.4899,126.7
2021-05-05,128.1,84000900,129.2,130.45,127.97
2021-05-06,129.74,78128330,127.89,129.75,127.13
2021-05-07,130.21,78973270,130.85,131.2582,129.475
2021-05-10,126.85,88071230,129.41,129.54,126.81
2021-05-11,125.91,126142800,123.5,126.27,122.77
2021-05-12,122.77,112172300,123.4,124.64,122.25
2021-05-13,124.97,105861300,124.58,126.15,124.26
2021-05-14,127.45,81917950,126.25,127.89,125.85
2021-05-17,126.27,74116550,126.82,126.93,125.17
2021-05-18,124.85,63342930,126.56,126.99,124.78
2021-05-19,124.69,92611990,123.16,124.915,122.86
2021-05-20,127.31,76857120,125.23,127.72,125.1
